ID,Stress response
YDL148C,-0.383575252737962
YDL149W,0.162101799560942
YDL150W,-0.38883338213434
YDL151C,-0.490097402739943
YDL152W,-0.339170613445421
YDL153C,-0.466444358593822
YDL154W,-0.052329277085338
YDL155W,-0.107323356024243
YDL156W,-0.0761634134901259
YDL157C,0.069465555270249
YDL158C,0.0485243355172723
YDL159C-B,
YDL159W,0.0018556225293182
YDL159W-A,
YDL160C,-0.0715535382493861
YDL160C-A,
YDL161W,-0.0501011661915428
YDL162C,-0.344789382393944
YDL163W,-0.186654962292613
YDL164C,-0.0967290038510464
YDL165W,-0.0314115323489301
YDL166C,-0.0724360452175318
YDL167C,-0.410431548227424
YDL168W,0.126181438621656
YDL169C,0.132991268937882
YDL170W,0.191416538485378
YDL171C,-0.0724563486805093
YDL172C,-0.0199598525819659
YDL173W,-0.125707825766529
YDL174C,0.0936057510911043
YDL175C,0.143132537077421
YDL176W,0.0733637542880774
YDL177C,-0.0102618159851136
YDL178W,0.204611649639569
YDL179W,-0.0671308484110753
YDL180W,0.252355630132437
YDL181W,0.153364456221585
YDL182W,0.41879569482075
YDL183C,0.281937211053324
YDL184C,-0.0322627527073238
YDL185C-A,
YDL185W,-0.0615354251563454
YDL186W,-0.15402915956264
YDL187C,-0.360847002340119
YDL188C,0.183454885083927
YDL189W,-0.226059418428812
YDL190C,0.0797522052917815
YDL191W,-0.205526895099434
YDL192W,0.175696786607346
YDL193W,-0.0031814838771831
YDL194W,0.0366398862666352
YDL195W,-0.25256641819381
YDL196W,-0.22751758576728
YDL197C,-0.0068590912454502
YDL198C,0.379718134852424
YDL199C,0.253121792725326
YDL200C,0.22147934350316
YDL201W,-0.328281843190021
YDL202W,0.0219532015645927
YDL203C,-0.0939185968602188
YDL204W,0.496462071694477
YDL205C,-0.326952527546672
YDL206W,-0.0945495808239363
YDL207W,0.0776156375321663
YDL208W,-0.173865458109473
YDL209C,0.12962512279189
YDL210W,0.358912467740293
YDL211C,-0.142501132332779
YDL212W,-0.164300463197785
YDL213C,-0.240391522936044
YDL214C,-0.0264931581858482
YDL215C,0.122873392805011
YDL216C,-0.195967958473928
YDL217C,-0.614670909474175
YDL218W,0.289616027320844
YDL219W,0.058841864980453
YDL220C,0.0710852462940955
YDL221W,-0.120782548162671
YDL222C,0.0093330599489579
YDL223C,0.119237226524393
YDL224C,0.152865253428335
YDL225W,-0.0529698193233484
YDL226C,0.0295060972711367
YDL227C,-0.0304970056826594
YDL228C,0.0184481894257734
YDL229W,-0.0836043910119231
YDL230W,0.0525527277223905
YDL231C,-0.0124551346525262
YDL232W,-0.0465211721905838
YDL233W,0.0127854123528661
YDL234C,0.269604175523592
YDL235C,0.0143726372772176
YDL236W,0.10758309893542
YDL237W,0.199288887923017
YDL238C,0.195294369905348
YDL239C,-0.0735792578305175
YDL240C-A,
YDL240W,-0.0512700531411944
YDL241W,-0.141408108484996
YDL242W,0.0476295843647363
YDL243C,0.271273306562764
YDL244W,0.0903642290802676
YDL245C,0.0395617763270747
YDL246C,0.0670785379030159
YDL247W,-0.0162607910017142
YDL247W-A,
YDL248W,0.272086109123087
YDR001C,0.376015431320193
YDR002W,-0.0491073500241661
YDR003W,0.227989500852377
YDR003W-A,
YDR004W,0.0990796717430836
YDR005C,0.104798388661724
YDR006C,-0.137924199982217
YDR007W,0.0436466090483577
YDR008C,0.11357419264848
YDR009W,-0.0161265258174527
YDR010C,-0.0720474290760466
YDR011W,-0.0466116403532038
YDR012W,-0.267832063564992
YDR013W,-0.0422453051998139
YDR014W,-0.0873750712171554
YDR014W-A,
YDR015C,-0.117103485024342
YDR016C,0.0389850601400614
YDR017C,-0.144533421813521
YDR018C,0.253681834896825
YDR019C,0.460488630613343
YDR020C,-0.0267656748212101
YDR021W,-0.245146994574905
YDR022C,0.0969355756168798
YDR023W,-0.161702990653513
YDR024W,-0.348750573562835
YDR025W,-0.351287802739641
YDR026C,-0.0630242280630241
YDR027C,0.0167658884468838
YDR028C,-0.0090812422734811
YDR029W,-0.0930472138719376
YDR030C,-0.0053584240546141
YDR031W,0.331436795141271
YDR032C,0.592522299911995
YDR033W,-0.0435383834681681
YDR034C,0.14166286369981
YDR034CA,
YDR034C-A,
YDR034C-C,
YDR034C-D,
YDR034WB,
YDR034W-B,
YDR035W,0.0539924899330722
YDR036C,0.0766770969988356
YDR037W,-0.292598292688647
YDR038C,-0.0005128309326347
YDR039C,-0.0031322754767765
YDR040C,-0.0018608568631698
YDR041W,0.18976191761912
YDR042C,-0.138895796360984
YDR043C,0.149662411635578
YDR044W,-0.122167132824328
YDR045C,-0.159653545087452
YDR046C,-0.335051933923703
YDR047W,-0.127955771565812
YDR048C,-0.178033482848207
YDR049W,-0.316901401887196
YDR050C,-0.0363689270608658
YDR051C,-0.0432780008244001
YDR052C,-0.148880643235175
YDR053W,-0.26989818163722
YDR054C,-0.0979867204599841
YDR055W,0.0643422909469916
YDR056C,0.0049549441679764
YDR057W,-0.0051610134434305
YDR058C,0.191552534283047
YDR059C,0.288174616786908
YDR060W,-0.415679333811935
YDR061W,0.043379390453317
YDR062W,-0.178502598417952
YDR063W,0.0634887818295034
YDR064W,-0.3156228425861
YDR065W,-0.183174051962977
YDR066C,0.163739487690908
YDR067C,0.204661969181987
YDR068W,0.290627868545798
YDR069C,0.145011175788892
YDR070C,0.503373521612099
YDR071C,0.184206540925889
YDR072C,0.119581385887838
YDR073W,0.0579563678944132
YDR074W,0.659279326445617
YDR075W,-0.114559692152025
YDR076W,0.249971164100391
YDR077W,0.492510675402336
YDR078C,0.160428053068494
YDR079C-A,
YDR079W,0.255431203039332
YDR080W,-0.0684220681838748
YDR081C,-0.0802432547489068
YDR082W,0.0707503262469658
YDR083W,-0.372365530910794
YDR084C,0.0418726170189518
YDR085C,0.3517330008929
YDR086C,0.0951934748235139
YDR087C,-0.270736084025503
YDR088C,0.0360753212143986
YDR089W,0.200270266538316
YDR090C,0.251571878176242
YDR091C,-0.316962031522845
YDR092W,0.283063666131872
YDR093W,-0.184765841379478
YDR094W,0.0313289483426047
YDR095C,-0.357308052570541
YDR096W,0.267029398238138
YDR097C,-0.31181348616919
YDR098C,0.150514671070819
YDR098C-A,
YDR098C-B,
YDR099W,0.241130027522024
YDR100W,0.259040770144841
YDR101C,-0.412123801201802
YDR102C,-0.132617962837495
YDR103W,-0.0648814952701331
YDR104C,-0.0462801971586482
YDR105C,0.144146790827404
YDR106W,-0.162446176648916
YDR107C,0.0467091147005519
YDR108W,-0.0047204928016543
YDR109C,0.0460771050712598
YDR110W,-0.132823893956994
YDR111C,-0.178486379606706
YDR112W,-0.255032228418015
YDR113C,-0.0579968693711714
YDR114C,-0.112184743923265
YDR115W,0.120653962829859
YDR116C,0.146131624778611
YDR117C,-0.0403494440801084
YDR118W,0.0726345049254041
YDR118W-A,
YDR119W,-0.177921685006896
YDR119W-A,
YDR120C,-0.335101114268279
YDR121W,-0.207728099319091
YDR122W,0.0787025053330923
YDR123C,-0.101670196502998
YDR124W,0.114644967712267
YDR125C,0.0484231873726992
YDR126W,0.0365374606419805
YDR127W,-0.0068590272155223
YDR128W,-0.102935818298318
YDR129C,0.149622676709896
YDR130C,-0.0271039422905288
YDR131C,0.0864012978310471
YDR132C,0.356706111556225
YDR133C,0.0320128705466429
YDR134C,-0.0930175625163376
YDR135C,-0.175170703410622
YDR136C,-0.131728882324276
YDR137W,0.005626853827243
YDR138W,-0.193801031204258
YDR139C,-0.0110952699641203
YDR140W,0.0537136407688591
YDR141C,-0.194365482222767
YDR142C,0.018658466963799
YDR143C,-0.24342344514011
YDR144C,-0.330394733724892
YDR145W,-0.155001590767611
YDR146C,-0.224737744617913
YDR147W,-0.138213902909286
YDR148C,0.237239412952736
YDR149C,-0.609137902769773
YDR150W,-0.235270321824711
YDR151C,-0.0546804253383509
YDR152W,-0.228131505361186
YDR153C,-0.0804709184178058
YDR154C,0.131431352394846
YDR155C,0.147578298443853
YDR156W,-0.301315783650814
YDR157W,-0.445056843367117
YDR158W,0.166942091457559
YDR159W,-0.147936394099596
YDR160W,-0.0635442369405248
YDR161W,-0.390342622945355
YDR162C,0.179702233943414
YDR163W,-0.0530376059342383
YDR164C,0.105036728883464
YDR165W,-0.268890252699927
YDR166C,-0.0242257530889458
YDR167W,0.0170043412716859
YDR168W,0.317330682391561
YDR169C,0.201114831086834
YDR169C-A,
YDR170C,-0.10168012985483
YDR170W-A,
YDR171W,0.618246437915047
YDR172W,-0.0530593835926095
YDR173C,0.11451672281243
YDR174W,0.048882044787438
YDR175C,0.162514041079193
YDR176W,0.0450232587071396
YDR177W,0.219507618801087
YDR178W,0.427831891015785
YDR179C,0.0776859895050758
YDR179WA,
YDR179W-A,-0.0668260917156103
YDR180W,-0.103590173085868
YDR181C,0.0298916789103797
YDR182W,0.258794628438623
YDR182W-A,
YDR183C-A,
YDR183W,0.125930334602109
YDR184C,-0.217239649583181
YDR185C,-0.0526177081295338
YDR186C,0.185111647361663
YDR187C,-0.116032278001481
YDR188W,-0.0157406657092609
YDR189W,-0.0157805755557108
YDR190C,-0.054902058338175
YDR191W,-0.0199860188618414
YDR192C,-0.005299847719999
YDR193W,-0.125006361155942
YDR194C,0.0274300805642
YDR194W-A,
YDR195W,0.0156775599205097
YDR196C,0.337784436222499
YDR197W,0.119326805411957
YDR198C,-0.0261541161492965
YDR199W,0.0881823593767861
YDR200C,0.0911275872144281
YDR201W,0.0301279761787976
YDR202C,0.349567880737742
YDR203W,0.118315987688915
YDR204W,0.220809915362054
YDR205W,0.0244422443283143
YDR206W,-0.104206250023236
YDR207C,-0.044469190470672
YDR208W,-0.0590649049378779
YDR209C,0.0762364539381597
YDR210C-C,
YDR210C-D,
YDR210W,0.0522407676479122
YDR210W-A,
YDR210W-B,
YDR211W,-0.175980076589743
YDR212W,0.0025265798289025
YDR213W,-0.247730258543511
YDR214W,0.0257079845577695
YDR215C,-0.268603169027951
YDR216W,-0.0278588929380905
YDR217C,-0.158407185557207
YDR218C,-0.307244736247778
YDR219C,0.177957015118721
YDR220C,-0.29624406511273
YDR221W,-0.0493958463694387
YDR222W,-0.0842444009066404
YDR223W,0.0961572153835124
YDR224C,0.0332588462059855
YDR225W,-0.124368341517347
YDR226W,0.0563988316156411
YDR227W,-0.163291121337043
YDR228C,0.0157066178752025
YDR229W,-0.166997226188852
YDR230W,0.201173847702064
YDR231C,0.137843118823216
YDR232W,-0.0904341978972001
YDR233C,0.0519249517736806
YDR234W,-0.0036860856359577
YDR235W,0.115285829309484
YDR236C,0.20566951478155
YDR237W,0.131526047372337
YDR238C,0.0189261209741059
YDR239C,-0.16258680138874
YDR240C,-0.076180721359117
YDR241W,0.0813291367356396
YDR242W,0.25410481436025
YDR243C,-0.0172950769247602
YDR244W,0.156123564058744
YDR245W,-0.108626023641475
YDR246W,-0.0108045463932972
YDR246W-A,
YDR247W,0.150206565062916
YDR248C,0.462906985324095
YDR249C,-0.0713419420819237
YDR250C,-0.309859861605866
YDR251W,0.0886619192095457
YDR252W,-0.0659029694437999
YDR253C,0.137298531818016
YDR254W,0.263978902655743
YDR255C,0.156676398638596
YDR256C,0.136737998494524
YDR257C,-0.0547752578536477
YDR258C,0.187474658640178
YDR259C,-0.009123194944248
YDR260C,-0.0677818499933233
YDR261C,-0.0698446710251045
YDR261C-C,
YDR261C-D,
YDR261W-A,
YDR261W-B,
YDR262W,0.313799301312068
YDR263C,0.059998327256956
YDR264C,0.0915448225044178
YDR265W,0.0256435885156376
YDR266C,-0.173032979258738
YDR267C,0.0101974034249142
YDR268W,0.197376789788142
YDR269C,0.0080365403527423
YDR270W,0.131013374491499
YDR271C,0.121067474274938
YDR272W,0.43022093762727
YDR273W,0.0515933176026886
YDR274C,-0.188510878139641
YDR275W,0.132753942050142
YDR276C,0.288317223958152
YDR277C,0.291078455060942
YDR278C,-0.0912573868090144
YDR279W,0.0605156822293674
YDR280W,-0.0889300672951738
YDR281C,0.116124530107306
YDR282C,0.177207343905759
YDR283C,0.0247701927292964
YDR284C,0.358368866309593
YDR285W,-0.0082207707189969
YDR286C,0.314962109962105
YDR287W,0.17968486037307
YDR288W,0.24427589477631
YDR289C,0.121946853218932
YDR290W,-0.0714361692861354
YDR291W,-0.102424663239959
YDR292C,0.012698416975809
YDR293C,0.0062682791823413
YDR294C,0.0987307374672079
YDR295C,-0.0547997465607033
YDR296W,0.0758605117605848
YDR297W,-0.157400183157988
YDR298C,0.286751075957842
YDR299W,-0.282240592216646
YDR300C,-0.189018397157307
YDR301W,-0.105171436334607
YDR302W,0.045937930241606
YDR303C,-0.151582953483493
YDR304C,0.156949383599084
YDR305C,0.106544396300422
YDR306C,0.203055220785587
YDR307W,0.15602149293983
YDR308C,0.108494200141765
YDR309C,0.0406793565349134
YDR310C,-0.15643468544649
YDR311W,0.0966308226640045
YDR312W,-0.205574368215191
YDR313C,0.113696486357426
YDR314C,-0.164127046476766
YDR315C,0.145561444551801
YDR316W,0.135059467558021
YDR316W-A,
YDR316W-B,
YDR317W,0.0673517872839786
YDR318W,0.130041016488696
YDR319C,0.189122569401532
YDR320C,0.0572827322209992
YDR320C-A,
YDR320W-B,
YDR321W,-0.356585078580209
YDR322CA,
YDR322C-A,
YDR322W,0.172399512607654
YDR323C,0.0766728779763831
YDR324C,-0.434902394123491
YDR325W,-0.225559613138926
YDR326C,-0.261882564041785
YDR327W,-0.0211580170225162
YDR328C,0.167395238483656
YDR329C,0.0752702661116676
YDR330W,0.161566174931386
YDR331W,-0.143237764141907
YDR332W,0.0559734636197134
YDR333C,-0.0783265989257991
YDR334W,-0.0533491184693311
YDR335W,-0.0412941096735338
YDR336W,0.0970306925178135
YDR337W,0.0213071120740644
YDR338C,0.0887627933697343
YDR339C,-0.139700936450907
YDR340W,-0.0110961613278885
YDR341C,-0.308177874621303
YDR342C,0.419668119563623
YDR343C,0.302077163772561
YDR344C,-0.159365237279737
YDR345C,0.0506713359675523
YDR346C,-0.0765651854946206
YDR347W,0.0308600922823085
YDR348C,-0.102114629262934
YDR349C,0.0325477811861147
YDR350C,0.23180644870048
YDR351W,-0.0850120122595419
YDR352W,0.0588156547612832
YDR353W,0.159179623031936
YDR354C-A,
YDR354W,0.197997526848247
YDR355C,-0.224261209020232
YDR356W,-0.105437302191189
YDR357C,0.287194050982689
YDR358W,0.431353342889836
YDR359C,0.0325678391006019
YDR360W,-0.119078089009423
YDR361C,-0.270561864458882
YDR362C,0.137102445663757
YDR363W,-0.0027707111741216
YDR363WA,
YDR363W-A,
YDR364C,0.0752337808298245
YDR365C,-0.385692117810489
YDR365W-B,
YDR366C,-0.0169880293603779
YDR367W,0.0872262159320986
YDR368W,0.428917582897473
YDR369C,0.0633064842459117
YDR370C,0.0895638157915545
YDR371C-A,
YDR371W,0.0496823437156719
YDR372C,0.170205433174471
YDR373W,0.174274626495446
YDR374C,-0.0129660852355392
YDR374W-A,
YDR375C,0.108116536668149
YDR376W,0.127013324122834
YDR377W,0.290532702298406
YDR378C,0.19845301775578
YDR379C-A,
YDR379W,0.0832945643685846
YDR380W,0.057277814730725
YDR381C-A,
YDR381W,-0.110541761892068
YDR382W,-0.204804156191238
YDR383C,-0.0119339554298683
YDR384C,-0.370601419824513
YDR385W,-0.275667437749576
YDR386W,0.167631018496423
YDR387C,0.151462259144526
YDR388W,-0.0166552818371605
YDR389W,-0.165213418767565
YDR390C,0.0531574176583635
YDR391C,0.371853102416902
YDR392W,0.0629322565288875
YDR393W,-0.0899134038866477
YDR394W,0.187366355826502
YDR395W,-0.318427803098446
YDR396W,-0.0183929290153492
YDR397C,-0.0430338965159927
YDR398W,-0.466903098509223
YDR399W,-0.116794581935366
YDR400W,0.110150877580399
YDR401W,-0.229890199901817
YDR402C,-0.0677370604529358
YDR403W,-0.0608046110350422
YDR404C,0.0651899924202761
YDR405W,-0.116386190372933
YDR406W,-0.128316629230279
YDR406W-A,
YDR407C,0.0030398527966909
YDR408C,0.157863550116365
YDR409W,-0.137952196208296
YDR410C,0.160301358686494
YDR411C,0.14496059769383
YDR412W,-0.23406117731313
YDR413C,-0.309944522598912
YDR414C,-0.0190980139863021
YDR415C,0.0182585214504669
YDR416W,-0.0925327836081074
YDR417C,-0.290568183140119
YDR418W,-0.10390574289001
YDR419W,0.0220191528133307
YDR420W,-0.162872453002563
YDR421W,0.091597838809681
YDR422C,-0.0520520864475538
YDR423C,0.0858265597478519
YDR424C,0.264959576493893
YDR425W,-0.0169333100692454
YDR426C,0.23023409370134
YDR427W,0.0776486520617358
YDR428C,0.0121876683701841
YDR429C,-0.344118775189328
YDR430C,0.058835501556358
YDR431W,-0.306919977991981
YDR432W,-0.270480085811901
YDR433W,-0.431811649000498
YDR434W,-0.37466301206304
YDR435C,0.0905700349448881
YDR436W,0.0822278282932198
YDR437W,-0.190665238947778
YDR438W,0.0706781390889871
YDR439W,0.0211085261259007
YDR440W,-0.167579618111211
YDR441C,-0.0773863396529759
YDR442W,-0.184582976937873
YDR443C,-0.284204884476861
YDR444W,-0.15249939028812
YDR445C,-0.218531749442003
YDR446W,-0.499864261846992
YDR447C,-0.212913498879034
YDR448W,-0.211261407484429
YDR449C,-0.441628239375572
YDR450W,-0.0100631510362534
YDR451C,0.106183676950319
YDR452W,0.400090165344875
YDR453C,0.995805248973768
YDR454C,0.0508644508745326
YDR455C,0.135950319682034
YDR456W,0.383282326427651
YDR457W,-0.303843788059349
YDR458C,0.144728170751699
YDR459C,0.177184395974474
YDR460W,0.192922968235574
YDR461C-A,
YDR461W,0.1283896425909
YDR462W,0.180112766980022
YDR463W,0.0221363340818815
YDR464C-A,
YDR464W,-0.242333214714214
YDR465C,-0.413508829549536
YDR466W,0.0433018238558058
YDR467C,0.01469284355742
YDR468C,0.0788554320549123
YDR469W,0.0529349357914852
YDR470C,0.042179696380474
YDR471W,-0.205549086778705
YDR472W,0.0455450275197572
YDR473C,-0.0412698991133653
YDR474C,0.165952160606103
YDR475C,-0.147327416223753
YDR476C,0.117958953902652
YDR477W,0.0249087696700504
YDR478W,-0.0177005640919406
YDR479C,0.0412132487988492
YDR480W,0.289399607207925
YDR481C,0.069872166235014
YDR482C,0.0407492003243092
YDR483W,0.0437978979721716
YDR484W,0.154921329566035
YDR485C,-0.090416359386089
YDR486C,0.15232051407055
YDR487C,0.153772830991
YDR488C,-0.23715367923249
YDR489W,-0.0047208682872072
YDR490C,0.0515286374491351
YDR491C,-0.227583783814017
YDR492W,-0.24741840856675
YDR493W,0.116652501416653
YDR494W,0.229081666265162
YDR495C,0.015337365935439
YDR496C,-0.546047042301399
YDR497C,0.0403714768479222
YDR498C,0.0077289443232359
YDR499W,-0.061369831977271
YDR500C,-0.104520713215642
YDR501W,0.0575520792667063
YDR502C,0.0518267976358632
YDR503C,0.168143769221885
YDR504C,0.144722554783345
YDR505C,0.207307001281034
YDR506C,0.083176746283726
YDR507C,-0.138678980916487
YDR508C,-0.324307693054146
YDR509W,-0.317439763013422
YDR510C-A,
YDR510W,0.0902003682466188
YDR511W,0.11961116224703
YDR512C,0.343055508901646
YDR513W,0.808643082053847
YDR514C,-0.056932345927266
YDR515W,0.0227050485568792
YDR516C,0.252018060982097
YDR517W,-0.102287506970451
YDR518W,-0.104309628246386
YDR519W,0.0844700947078832
YDR520C,-0.13516611768089
YDR521W,-0.145022869528536
YDR522C,-0.156858284773721
YDR523C,-0.373866189113752
YDR524C,0.0235673321467908
YDR524C-A,
YDR524C-B,
YDR524W-C,
YDR525W,-0.37868094008669
YDR525WA,
YDR525W-A,
YDR526C,-0.100712667573948
YDR527W,-0.257154990368741
YDR528W,0.0689443318805599
YDR529C,0.157764334199186
YDR530C,0.204814993859942
YDR531W,0.0978192021188163
YDR532C,0.0814370011839135
YDR533C,0.68158598703332
YDR534C,0.014539203012439
YDR535C,-0.281254523104106
YDR536W,0.0201635440233777
YDR537C,-0.0131836284223276
YDR538W,-0.0323182375442684
YDR539W,0.140964007723567
YDR540C,-0.0524532031166665
YDR541C,0.0999392426567949
YDR542W,-0.0286410106465978
YDR543C,-0.164887586604369
YDR544C,-0.165277494427825
YDR545C-A,
YDR545W,-0.0231159738271917
YEL001C,0.196702359236521
YEL002C,0.105073197428006
YEL003W,0.164174466996518
YEL004W,0.091508679006301
YEL005C,0.358330060449828
YEL006W,0.042348600718308
YEL007W,0.0129603363690145
YEL008C-A,
YEL008W,-0.230967055624251
YEL009C,0.328450070357514
YEL009C-A,
YEL010W,-0.1125980221073
YEL011W,0.662765744788848
YEL012W,0.459866335495044
YEL013W,0.169276884660797
YEL014C,-0.176448224078101
YEL015W,0.0654921065644955
YEL016C,-0.0437070818150646
YEL017CA,
YEL017C-A,0.0072092861365665
YEL017W,0.0077739656276657
YEL018C-A,
YEL018W,-0.0854912516596698
YEL019C,-0.277670470897667
YEL020C,0.0383984271224147
YEL020C-B,
YEL020WA,
YEL020W-A,
YEL021W,-0.361883680270266
YEL022W,-0.0916314545953515
YEL023C,-0.0183308051939036
YEL024W,0.427008162088364
YEL025C,-0.0380254724429356
YEL026W,-0.232123171788125
YEL027W,0.112534173196132
YEL028W,0.0153649480956759
YEL029C,0.0629952394247791
YEL030C-A,
YEL030W,0.0059053051539688
YEL031W,-0.18617114810703
YEL032C-A,
YEL032W,-0.18920433077957
YEL033W,-0.181963334721846
YEL034C-A,
YEL034W,-0.148189041633112
YEL035C,-0.225144999264559
YEL036C,-0.003969054994835
YEL037C,-0.0052961057549513
YEL038W,0.0517024356508916
YEL039C,0.296137165257091
YEL040W,-0.413642651498727
YEL041W,0.199581563182668
YEL042W,-0.0463100201939048
YEL043W,-0.236177926210443
YEL044W,0.0250165237538329
YEL045C,-0.261560901505298
YEL046C,-0.118971394851561
YEL047C,0.0043658275678014
YEL048C,-0.0755454966758856
YEL049W,-0.0153130526979251
YEL050C,0.0358997294492026
YEL050W-A,
YEL051W,0.0100282873438761
YEL052W,0.0759393324079324
YEL053C,-0.0337541878661792
YEL053W-A,
YEL054C,-0.232164993565457
YEL055C,-0.322818837250413
YEL056W,-0.0294218104888702
YEL057C,-0.183917512226889
YEL058W,0.0505102451390601
YEL059CA,
YEL059C-A,0.0246494418524013
YEL059W,-0.124193713529863
YEL060C,0.350704378940308
YEL061C,-0.110965180637219
YEL062W,-0.0499343208166501
YEL063C,0.0608141140869744
YEL064C,0.0291968132374985
YEL065W,-0.121698734586299
YEL066W,0.0387483241640307
YEL067C,-0.0735233368632338
YEL068C,-0.128318516400076
YEL069C,-0.0939272300291946
YEL070W,-0.0791557663943832
YEL071W,0.0702807159907959
YEL072W,0.346456112935569
YEL073C,0.0724439997844909
YEL074W,-0.0529774904537607
YEL075C,-0.163714212314793
YEL075W-A,
YEL076C,-0.0986319252805194
YEL076C-A,-0.126925525212323
YEL076W-C,0.0072373647006346
YEL077C,-0.111835691287823
YEL077W-A,
YER001W,-0.0491933953370892
YER002W,-0.218951213241548
YER003C,0.158596103432244
YER004W,0.138939223496816
YER005W,-0.0263759828439298
YER006C-A,
YER006W,-0.492656440744519
YER007CA,
YER007C-A,0.0136177210292172
YER007W,-0.102704107008937
YER008C,-0.25439955219377
YER009W,0.0355440954779325
YER010C,-0.0487170434943989
YER011W,-0.261040521664669
YER012W,0.0779375854693659
YER013W,0.0171668102202842
YER014C-A,
YER014W,-0.076487431556026
YER015W,-0.018859601392131
YER016W,-0.159435356055692
YER017C,-0.0358266325410433
YER018C,-0.184332784744771
YER019CA,
YER019C-A,0.0859529201228588
YER019W,-0.127979755310926
YER020W,0.298437168525052
YER021W,0.205410363014862
YER022W,0.165139345772467
YER023C-A,
YER023W,-0.0130456150188329
YER024W,0.332500423022341
YER025W,-0.182778183900436
YER026C,0.418497091265348
YER027C,0.0683619626770043
YER028C,0.0457214816695061
YER029C,-0.0115945593907066
YER030W,0.210135598479493
YER031C,-0.0556115666115685
YER032W,-0.0258476760411324
YER033C,0.114593491235731
YER034W,0.0932492492471881
YER035W,0.213955415285693
YER036C,-0.314583080907898
YER037W,0.468285394591803
YER038C,0.35797785355417
YER038W-A,
YER039C,0.162101611640328
YER039CA,
YER039C-A,
YER040W,0.169822718478903
YER041W,-0.0268293835134696
YER042W,0.172968605560304
YER043C,-0.280406515715922
YER044C,0.12254699250868
YER044CA,
YER044C-A,-0.103142281217094
YER045C,0.137658511423698
YER046W,0.0503355527781474
YER046W-A,
YER047C,-0.0463231242403165
YER048C,-0.0003435593657976
YER048WA,
YER048W-A,
YER049W,-0.194353935418322
YER050C,0.209773990124701
YER051W,0.149069178164195
YER052C,0.231301903429927
YER053C,0.645036051588383
YER053C-A,
YER054C,0.162126976021707
YER055C,0.135759657147864
YER056C,0.0202196465719423
YER056CA,
YER056C-A,-0.204087683230412
YER057C,0.305218421487612
YER058W,0.250773106729989
YER059W,0.123707186375522
YER060W,0.0284382105397402
YER060w-A,
YER060W-A,0.0290888091664292
YER061C,0.166349544206929
YER062C,0.195004111597689
YER063W,0.103454912984835
YER064C,-0.205758468033077
YER065C,-0.0270553678492985
YER066C-A,0.925417358617667
YER066W,0.0955717345226669
YER067C-A,
YER067W,0.346677838311707
YER068C-A,
YER068W,0.0506629403923613
YER069W,0.448505337240146
YER070W,-0.153843838813829
YER071C,0.151726516456988
YER072W,0.187179318228265
YER073W,-0.0457589351610698
YER074W,-0.255287034642617
YER074W-A,
YER075C,-0.0426908670285735
YER076C,-0.0885945625521705
YER076W-A,
YER077C,-0.0398225573479767
YER078C,0.06189422527845
YER078W-A,
YER079C-A,
YER079W,0.466064911001701
YER080W,0.0945840221107917
YER081W,0.414118513351641
YER082C,-0.301922478225629
YER083C,-0.0261477179440889
YER084W,-0.129355708415067
YER084W-A,
YER085C,-0.287711583788384
YER086W,0.0944816303611069
YER087C-A,0.0291155651271541
YER087C-B,
YER087W,0.165603895995774
YER088C,-0.0916346897215526
YER088C-A,
YER088W-B,
YER089C,-0.14333465324073
YER090C-A,
YER090W,0.0123686006628876
YER091C,0.0683154323417732
YER091C-A,
YER092W,0.0983879083060717
YER093C,-0.0194438983432476
YER093CA,
YER093C-A,0.191810530060494
YER094C,-0.0284379554115873
YER095W,0.159897474436097
YER096W,-0.135171895018575
YER097W,-0.0465341712285727
YER098W,0.0117772421127115
YER099C,0.0057157622242055
YER100W,0.0971851303584608
YER101C,0.221862751929977
YER102W,-0.248160193913082
YER103W,0.127005098624681
YER104W,-0.14676826485477
YER105C,-0.187317584620546
YER106W,-0.409090388304566
YER107C,-0.0821728897950757
YER107W-A,
YER108C,
YER109C,-0.209920280794359
YER110C,-0.575479670301603
YER111C,0.0032103272748099
YER112W,0.160956215440076
YER113C,0.0123608759963329
YER114C,-0.219887940156167
YER115C,0.0986649562063085
YER116C,0.0136293869819237
YER117W,-0.0788767027067898
YER118C,-0.111072597003398
YER119C,0.403299699852813
YER119CA,
YER119C-A,-0.195924774394833
YER120W,-0.146043173041566
YER121W,0.169835441842776
YER122C,-0.0135826720822787
YER123W,0.179994637995728
YER124C,-0.0955240291277928
YER125W,0.0736973861365275
YER126C,-0.221544231421572
YER127W,-0.34989904618718
YER128W,-0.0550603036870915
YER129W,-0.106217405955277
YER130C,0.046384182897615
YER131W,-0.0717879372741437
YER132C,-0.162623594725101
YER133W,0.202156988953817
YER133W-A,
YER134C,0.0502493479739286
YER135C,-0.0869124785577007
YER136W,0.232743669706753
YER137C,-0.0770156203405256
YER137W-A,
YER138C,0.0952023018562372
YER138WA,
YER138W-A,
YER139C,0.394870010603889
YER140W,-0.0193399884527719
YER141W,0.468708976474516
YER142C,0.303021054171621
YER143W,0.225875289364007
YER144C,0.0656545003420563
YER145C,-0.0940883723305517
YER145C-A,
YER146W,-0.234358270047818
YER147C,-0.157634501508062
YER147C-A,
YER148W,0.015094454502909
YER148W-A,
YER149C,-0.0530694374782359
YER150W,0.523170769399668
